Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Limestone,19.905062082157716,190.09358210327773,Anticline,,,704.0,1
Shale,,32.75736040558254,None,0.2612413308916234,,1919.0,0
Shale,27.786156056530352,921.5121953954288,Fault,0.001763182,4.074789837464513,,0
Sandstone,0.2933814091728559,700.2898447176066,Fault,,2.151747489652137,,1
Limestone,12.380347451374478,230.85582251158183,Anticline,0.726559908,3.512388922301761,,1
Shale,5.954732238160473,,Dome,,2.971364052996762,4296.0,0
Shale,28.597115363436984,614.3811289107823,None,0.4161398150084874,0.7192940348164967,596.0,0
Sandstone,9.176844397845596,,None,,,,1
Limestone,,,None,,0.3972972658618851,,1
Shale,3.041395274095906,203.07490390957827,Dome,0.9068121500964484,,2540.0,0
Sandstone,,,Anticline,0.3311657542220343,,806.0,0
Shale,21.90730003073604,714.5012214204565,Fault,,1.0902964238662332,,0
Limestone,,70.96458900814947,Fault,0.8234763759882132,3.908389606507208,4769.0,0
Shale,1.162708066625474,941.3169378463602,Anticline,0.3047362005410787,0.649042306,,0
Sandstone,27.09744315285392,,None,0.4939872654301404,4.918375031739068,2471.0,1
Limestone,7.935474119665146,773.7005438049451,Dome,,0.6242124990439724,2221.0,1
Limestone,8.838099988213681,,Dome,,2.568632627216476,,1
Sandstone,18.984078319845207,,Dome,0.2234273167496692,,4018.0,0
Shale,15.899110230642618,969.0685886762508,None,0.6834966170980852,,2788.0,0
Sandstone,28.099839137540428,958.4919060960058,None,,1.5651190147791367,3674.0,1
Shale,26.331388820908185,570.7790785807523,Fault,0.7282222094075168,3.563189757157903,4338.0,0
Shale,,,None,,3.9683564265282447,4317.0,0
Limestone,,,Fault,0.0166394642019502,1.613311832486703,,0
Shale,24.40303446972792,596.3520028418217,Anticline,0.1671971294681363,4.579770424859914,2309.0,0
Sandstone,,,Dome,0.8821077571882531,0.8690074447261514,4110.0,1
Shale,28.57550369053796,,None,0.1169135721755914,,4689.0,0
Shale,16.069801851843362,471.8330973547517,Anticline,0.00475904,2.252175566950276,,1
Shale,9.181543906,414.55373078557005,Fault,0.2356886639246012,2.4075254658881606,2987.0,0
Limestone,,726.1272312540566,None,0.1711916795905251,4.105757269531182,853.0,0
Shale,10.883013994124276,864.5485780758615,Fault,0.7106700939415648,3.3218101823804176,,1
Shale,5.902763330149669,301.0894141560112,Fault,,4.856994937849809,,0
Sandstone,,567.9682506698639,Anticline,0.1353094026876377,4.11610489,2799.0,0
Shale,18.79371059030781,,Dome,,,4238.0,0
Shale,14.786888567538082,370.55816721035296,None,0.8169067100945848,4.152411625430972,2395.0,0
Shale,,,Fault,0.6682893861376992,0.040813557,,0
Shale,10.375765739258078,288.6906293245679,Anticline,,3.462715691030185,3179.0,0
Shale,8.872426878,978.9507173699734,None,0.8009376958208562,2.730629761844672,593.0,0
Sandstone,7.58395332,,Dome,0.655489624,0.066690224,,1
Limestone,15.212472721808002,,Anticline,,2.9385609822795837,,0
Limestone,,900.7654180245196,Anticline,0.9517732844096326,2.282436783301417,919.0,1
Sandstone,24.41130812271924,141.35681754594083,Dome,,4.348145963744527,510.0,1
Sandstone,,,Dome,,,550.0,1
Limestone,1.935022760596854,868.6379642147057,Anticline,0.523754344,4.511846214912199,,0
Sandstone,22.172742659788597,,Anticline,,2.118858733897609,1769.0,0
Sandstone,,314.7299590146265,Dome,0.4956643822969191,,1636.0,0
Shale,20.595418291297577,,Anticline,,1.5912838881656033,3550.0,0
Limestone,21.903905633292748,,Dome,0.5948083157798915,3.493884736808991,1492.0,0
Sandstone,2.111043237,,Anticline,0.3679133130975384,3.926359694950061,946.0,0
Sandstone,24.179367026027517,433.3687596650912,Fault,0.1878765389411459,1.952074926827783,4590.0,0
Shale,16.76297833873193,,None,,3.684610311414762,2898.0,0
Limestone,12.453748186041633,513.7025260377725,Anticline,,1.9426438636851,2392.0,1
Shale,15.646529517329013,,Fault,,1.6211194427961009,1435.0,0
Shale,3.862416086271392,285.03536729131315,Anticline,,0.2298619360023973,,1
Sandstone,9.120908173,523.7691704,Anticline,0.9569761897103106,0.9044968601218306,1185.0,1
Limestone,22.10479367254512,,Anticline,0.1375502574929482,0.2570530349326805,1880.0,0
Shale,28.78416548866236,,Dome,0.3066483214286178,,837.0,0
Limestone,,186.84802730990737,Fault,0.5599116862447463,0.7454621038515674,,0
Sandstone,7.248073861201196,924.6456495,Anticline,,3.749088736375029,998.0,0
Sandstone,10.976978958534229,146.17113988028942,Anticline,0.025491389,3.778306259589719,4632.0,0
Shale,,570.5331882557555,Anticline,,1.6384855212781964,1772.0,0
Limestone,11.501635908959956,646.6062651395333,None,,4.672002161742633,3319.0,0
Sandstone,,392.54924859864894,Fault,,2.089611028144605,2277.0,1
Sandstone,16.582871041007493,563.2497983426764,Fault,0.4926096788528267,,,0
Shale,17.740551121596283,616.3160750795821,Fault,,,631.0,1
Shale,4.774772519814895,461.93978963475047,Anticline,,,,0
Shale,,844.6770097823412,Anticline,0.810153735,3.992399172273717,699.0,0
Shale,12.372091814035985,170.16252554953462,Dome,0.032368534,,,1
Sandstone,16.788505669341717,948.9869391265024,None,,1.665627302613058,,0
Limestone,3.245081627,59.44273164176119,Fault,0.5226880656466428,,4218.0,0
Sandstone,9.471633893114658,,None,0.7728813870417252,1.2252819462687148,,0
Limestone,3.442607982415064,,Dome,0.5078500727175616,3.978736038947551,4805.0,0
Sandstone,26.47846372551737,,Dome,0.2369151189667091,0.8687784811491167,1679.0,0
Sandstone,23.018375325468902,9.076591853,Fault,0.3359555407282923,,4759.0,0
Shale,29.367586683596997,262.6673156033808,Anticline,0.3129083330586367,1.572488846898944,821.0,0
Sandstone,23.036290909011345,856.2900041,Dome,0.9462329004445272,4.212393975284495,,1
Limestone,6.168644630980232,,None,0.3650848775068701,0.9671497970403492,785.0,0
Sandstone,,,None,0.7414517680393581,4.206874830679981,3241.0,1
Shale,,22.171053981624908,None,0.5429333873929625,3.68686816769793,1653.0,0
Sandstone,16.722148929425614,310.6701562990345,Anticline,0.5543616863422735,,,0
Shale,19.154663543974067,249.5674990228839,Anticline,,0.6334530445259623,2758.0,0
Sandstone,3.872585854273853,171.68933918707833,Dome,0.9565875534795444,3.118318238926628,632.0,1
Sandstone,6.513096884096711,,Anticline,,,,1
Limestone,1.7128301372383117,,None,,4.189767772495329,,0
Sandstone,,604.5115093559685,Dome,,4.757521060175799,,0
Limestone,,,Anticline,0.3955821119160967,1.2397257187704058,1971.0,0
Shale,,,None,0.3052665380122666,,2251.0,0
Shale,28.462331854491328,,Anticline,0.5999442914044706,,2879.0,0
Shale,1.5292463106732723,559.1482876015004,None,,0.8975735114179956,4060.0,0
Shale,25.98681092,581.9489438028335,Dome,0.1152925720557787,1.2491160654305844,,0
Sandstone,,,None,0.007660867,2.144182665666196,4706.0,1
Limestone,27.97633768057353,,Fault,0.4553583879951243,4.405793334771727,,0
Shale,17.502645570553053,443.4073472777355,Fault,,,641.0,0
Limestone,0.4998141373264797,416.318514075064,Fault,0.1760328010800007,0.1960925064000729,,0
Sandstone,16.85844329979718,664.6705096178156,Anticline,0.1611228967158336,1.5082092322501857,4660.0,1
Limestone,27.043404886151382,,Fault,0.2808189702310101,2.912276662446972,,0
Limestone,,490.2156888037999,Fault,0.8028484229697286,,1707.0,1
Limestone,4.450810118685505,445.3606896,Dome,0.094893167,,3844.0,1
Sandstone,3.182753388387275,634.3963622124286,None,0.3799101608895553,4.895270036333963,1198.0,1
Shale,5.697982986910775,,Anticline,,1.346590806796422,,0
Sandstone,,266.6293467852348,None,0.6802129044188826,,,0
Sandstone,19.792909213592512,311.35783740603466,Anticline,0.8813978525224676,0.6167768572489779,4917.0,1
Limestone,4.650260022502637,904.264381,Anticline,,4.083386413,,0
Sandstone,26.097886871909807,530.6891874,Dome,0.1721369734915302,,2967.0,0
Shale,11.135085480585944,329.9760075517347,None,0.560488039,3.6331851413692378,,0
Limestone,1.4497322656619072,901.5631115685624,Fault,0.5055796518296253,0.003744046,1798.0,0
Limestone,,689.2668343809986,Fault,,0.3986923367895606,,1
Limestone,19.85432185723274,,Dome,,,1480.0,0
Shale,9.788464547068394,,Anticline,,,3328.0,0
Limestone,20.07550956597429,,Anticline,,0.6934544970865236,3259.0,1
Limestone,25.85640993354772,660.0852733882256,None,,3.812759047223534,3450.0,1
Shale,,,Dome,0.6443790464178937,0.7801822460255403,,0
Shale,,,Fault,0.2277439398340551,,,0
Limestone,,202.7362238,Dome,,4.2935341163257625,758.0,1
Limestone,10.956837787706458,667.5513919828654,None,,0.5639628321339019,,0
Sandstone,23.4171817746282,286.6345211979923,Fault,0.7595928827379745,2.544478835331364,,1
Limestone,23.10686297,,Dome,,2.974977210574861,,0
Shale,,,Fault,,3.908291096975309,,0
Limestone,28.84893769875921,874.2126258149096,Fault,0.948708715717112,,1310.0,1
Sandstone,,685.2518115,Dome,0.8583358136488795,,4222.0,1
Sandstone,11.62873875607378,462.3447274856003,Dome,0.6767672716905974,4.742303221514664,2083.0,1
Sandstone,17.552353266186092,342.18454934594246,None,0.1355448836115148,1.560943683861502,4409.0,0
Limestone,1.0927632990516043,206.13453945971744,None,0.6308427814040466,3.1991598190256805,1479.0,0
Sandstone,24.543125049652453,,Fault,0.8309030034615783,1.583525951735394,,1
Limestone,11.108791993239532,626.8229188598832,Anticline,,2.2414424584982267,4150.0,0
Shale,22.927547942081866,768.8065972,Anticline,0.2206910328390553,2.610034960072495,,0
Sandstone,,,Dome,,1.6870831218998168,,1
Sandstone,26.97781076774069,,Fault,0.3586455984015247,2.587994124377192,4732.0,1
Shale,24.16806656310715,337.45581847102466,Anticline,0.2054232565952627,2.930244042062135,1149.0,0
Shale,,615.9963399704366,Dome,,2.272717012637704,,0
Shale,,,Anticline,,4.302277080479936,1509.0,0
Limestone,,299.0821330479075,Anticline,,,,1
Shale,22.268806145107884,443.7368950695149,Anticline,0.070161936,1.295965745938326,3560.0,0
Shale,21.23351935087448,,None,0.2291849109277852,0.48737844,,0
Shale,6.573781940124026,977.6967397145788,Dome,,2.812376677249261,,0
Shale,21.38647108034209,147.81344549790774,None,0.4307503419657628,4.118016166076964,1996.0,0
Sandstone,12.96031676791088,853.6271858599631,None,,3.858261002094542,,0
Shale,15.72588813189922,959.6130150414368,Dome,,1.721568893,2677.0,0
Sandstone,23.715615308150205,,Fault,,3.831728626,1331.0,0
Limestone,19.39095336370968,884.2630657727361,Dome,,2.206380349359432,,1
Limestone,10.044550341403532,,Dome,0.6320731105670357,3.8031233121073527,,1
Limestone,,,Fault,0.029582845,3.428665507762499,,0
Sandstone,,435.2557022709224,Fault,0.3485675066807289,,,0
Sandstone,16.514153313088215,448.52721694638814,Anticline,0.4377763110583433,0.1111072038019134,,0
Sandstone,,,Dome,0.7847144306310921,2.272455401327273,3765.0,1
Sandstone,5.238327509467858,,Dome,0.7589598154427607,3.76381420567976,946.0,0
Sandstone,15.61368276418149,,Anticline,0.9006845482876117,3.907638666219348,,1
Sandstone,24.778227573357547,400.9211610047927,None,0.0428026360681066,2.626359857072329,,0
Sandstone,8.380355727936797,,Anticline,0.3267828459692184,,1813.0,0
Limestone,16.61033501,,Dome,0.8542246391707045,4.1045066915910935,,0
Shale,2.7750131381689136,,Dome,,2.131023861446561,934.0,0
Sandstone,14.486356023475308,,None,0.3077540440643939,0.6448342192581702,,1
Sandstone,,748.1757276601058,Fault,0.3898947642129998,,3474.0,0
Limestone,2.133321246403104,277.7685507,Anticline,,2.414300182,1724.0,1
Sandstone,,,None,0.6615412504824808,2.994510003453825,,0
Sandstone,18.779517417538607,,Dome,,0.09891088,,1
Limestone,2.8574680191860846,,Dome,0.0297083053467526,3.1960137844006016,,0
Limestone,14.842627213071108,969.4023060521438,Anticline,,,,0
Shale,,,Anticline,0.2790176837653664,4.395997456851111,,0
Sandstone,29.54537231901282,,Dome,,4.052063065704934,706.0,0
Sandstone,,739.2069007321488,Fault,0.084170437,3.2876351734855325,,0
Limestone,7.034984330222812,,Anticline,0.2528673003281405,,2631.0,0
Sandstone,5.758663169871773,888.3017630112231,Dome,,,,0
Sandstone,21.33797474131359,733.1893373709387,Dome,0.9032105062904678,4.210224691580428,,0
Limestone,15.11125161252212,721.8323287108677,Anticline,0.0146168843176139,,3719.0,0
Limestone,26.876525435779783,,Dome,0.9506456247259472,4.802070935631929,1054.0,1
Sandstone,,806.7560694982728,Fault,0.6920674842711947,4.758041423667809,,1
Shale,,,Fault,,3.090672256530389,2919.0,0
Limestone,4.105354997590704,914.8391474366218,Fault,0.5409965214147301,,3662.0,1
Shale,26.179652165281663,,None,0.4780183066595389,2.7188862098487694,3563.0,0
Limestone,,,Anticline,0.2266472988330703,,,0
Shale,24.625207101145527,71.60029373041048,Anticline,,0.3559221212758684,,0
Limestone,,,Fault,0.6286394899635678,2.020680555568461,2331.0,1
Shale,10.093834877316368,746.7791564787857,None,0.9957803944681344,1.7528557481890656,3007.0,0
Shale,10.750876069734854,705.3150148339429,None,0.1862322047642138,3.236031735190938,,0
Limestone,,,None,0.8893277820194403,0.7933882259697789,2702.0,0
Limestone,16.290642926002924,717.5020117794096,Dome,0.2447344772349805,,,0
Sandstone,4.416812232315509,708.1542414,Anticline,0.5318213616419428,1.3069434040051275,2591.0,0
Shale,10.872939678474872,636.5826098406754,Fault,0.1395004714627936,0.3570313675289505,,0
Shale,6.668482999157558,,None,,,2323.0,0
Limestone,0.9006399644721563,,Anticline,,2.4514759674208064,3208.0,1
Limestone,18.137223307747263,,Dome,,2.835179566094652,3793.0,1
Sandstone,,881.5933019195753,Anticline,0.093798335,,1779.0,0
Limestone,23.20987694686997,161.44254328321935,Anticline,0.628669927,3.447894351561887,4254.0,1
Limestone,9.080376311,,Dome,0.7379585719093322,,2132.0,1
Sandstone,28.019339224335575,84.76187228647656,Anticline,0.5091083323914358,3.249720169408109,,0
Limestone,19.668882363429525,423.9131060239153,Anticline,0.4311844071921811,0.6878212905626979,2915.0,0
Sandstone,14.19082510029062,433.1687246309703,None,,1.5103645039458486,,0
Sandstone,20.65935157,,Anticline,0.4827678978809543,3.825199656791706,,0
Sandstone,3.432945558370757,622.2925068625943,Fault,,0.6427033875082294,,0
Sandstone,15.415522037297936,,None,0.7095280635765979,4.5407442922120085,,1
Shale,15.72464003084268,,Dome,,,,0
Sandstone,17.76904113186287,,Fault,0.7188190436735273,,931.0,1
Shale,,471.0028463574796,None,0.9953487964272196,,3519.0,0
Limestone,21.329638243910487,659.0656098931789,None,,4.376701435181007,,1
Sandstone,,242.8568583690177,None,0.1493614474304313,3.4034326695445145,,0
Limestone,,,Anticline,0.7891484594482999,4.723966708517859,1013.0,1
Limestone,8.038282503205437,57.84457901712394,Fault,,2.142155721163429,3704.0,0
Limestone,5.473741219574702,455.56042302598337,Anticline,0.5253712797848467,0.8034966324135179,699.0,0
Shale,9.169454905085503,915.9747441019664,Fault,0.349384692,1.3560866660498794,2445.0,0
Sandstone,27.057287152466664,258.3985206303876,None,0.3294534359575404,,4452.0,0
Shale,6.780995903659562,,Fault,,0.5445426669729636,1931.0,0
Sandstone,1.6874008294551746,92.3229623929214,Anticline,,,,1
Limestone,18.852684867530183,8.798887794401374,Fault,,4.828918752182803,,0
Limestone,4.982245570005412,12.017420050637064,Anticline,,1.1933955343719056,1439.0,0
Shale,,254.92353659135185,Fault,0.3871869764138588,,4231.0,0
Shale,,563.0699632715209,Anticline,0.8200641195433708,0.6907769497626731,,0
Limestone,18.525873451869348,,None,,,,0
Sandstone,24.35668931,726.6306606963686,Fault,0.628385052,,,1
Sandstone,,,Anticline,0.4544035588198637,4.336743442686787,2744.0,1
Limestone,23.90584710828573,595.8835276590074,Fault,,3.8754898181882975,3751.0,1
Sandstone,14.07179233170357,353.7846554878953,Dome,,0.6003495544401477,,1
Sandstone,2.199174543411595,,Dome,0.1880252377707282,3.766701103738845,,0
Limestone,2.6034886219497144,980.9256517318396,Dome,0.3496017324042866,,,0
Sandstone,28.863063124950827,831.7666981446354,Dome,0.3125697335229571,,3356.0,0
Limestone,,565.4349712107338,None,0.8648013689610676,,4449.0,0
Limestone,8.996228053321948,969.2713669293628,Fault,0.6578472389213587,,,1
Sandstone,,622.9362445183226,Anticline,,,,1
Limestone,10.462837421882652,,Dome,0.5606850818894642,2.8016681236822123,,0
Shale,18.162352725227617,336.0029001098621,Anticline,0.4832377652930145,1.6250691101125043,,0
Limestone,11.467119600434742,324.2063842639608,Dome,0.8345758649949531,0.925579178,,1
Sandstone,10.923383250314982,426.1378023526333,Anticline,,,,1
Shale,22.51795370232379,855.2335752421301,None,,,,1
Sandstone,,864.9022251001054,Dome,0.831332984,3.6683031950653247,3043.0,1
Limestone,25.641103502795925,753.0561855164989,Anticline,0.116548363433554,4.488203466631607,1060.0,0
Sandstone,17.237465926556386,949.6525449,Anticline,0.1456930888300366,,,0
Shale,18.46354261153218,,None,0.402752558,3.4936403427967493,3279.0,0
Sandstone,27.095723365032875,80.44019358320226,None,0.8487885877391554,2.8036394909634508,,1
Shale,19.84773197877796,578.7293218411097,None,0.9365694249033396,,,0
Shale,10.770023042377913,,Anticline,0.070937652,4.024062304891189,3870.0,0
Limestone,10.63131548958406,169.53294116094193,Anticline,,,,0
Sandstone,8.022458354,,Dome,0.3606696643093027,0.9504439608210165,1613.0,0
Shale,9.806797891668197,753.1771359388567,Anticline,0.9185423350991888,4.283797257899984,2040.0,0
Limestone,,,None,0.8024027817219871,3.977986420288685,641.0,0
Sandstone,,144.95985906993306,None,0.6504382637665866,1.8763243786779291,1703.0,0
Limestone,25.200564957620955,,None,,,3560.0,0
Sandstone,28.932965387039424,475.6175758188745,None,,1.548652999427636,4897.0,0
Limestone,12.046252140158474,322.09985653385894,Anticline,,3.219981163197429,,1
Shale,,,Anticline,0.264992791,,2880.0,0
Sandstone,,599.6922906379212,Dome,0.615979174,4.310361343750576,,1
Limestone,5.503572034506879,102.97284984133182,None,0.9823603753233752,0.4901563975676276,,0
Limestone,8.813277185231723,,None,,0.6950802638213838,3450.0,0
Sandstone,8.383359219567078,657.4081173504125,None,,0.49034685,1756.0,0
Sandstone,7.493164873395593,,Fault,,,1200.0,0
Limestone,11.178153107312394,,None,,3.075949653294799,,1
Shale,28.56431751229054,,Fault,,0.083888571,1685.0,0
Sandstone,,,Fault,,2.255192647406577,1135.0,1
Limestone,10.368749807292046,832.7764040253471,Dome,,2.383319998097871,1598.0,1
Limestone,20.646567582232077,730.9413402,Anticline,,2.600830920121462,,0
Shale,23.740887573686575,888.8576583468903,Anticline,0.2190793356675294,,4639.0,0
Limestone,,,Anticline,,2.211823995815961,4100.0,1
Sandstone,23.33833582410963,92.44358236532294,Fault,0.1615414599392695,0.7418914560073814,3390.0,0
Limestone,,,Anticline,,,1858.0,1
Sandstone,,117.23210140754638,Anticline,0.081084341,0.8181644631459506,3481.0,0
Sandstone,,348.1768626978306,Fault,0.8166223661523051,3.947874741161877,1595.0,1
Shale,,601.0666004,None,0.3668717064823884,,,1
Limestone,,,Fault,,1.7708436983319635,,1
Sandstone,24.709367842592727,,Fault,0.6620095646140466,,1955.0,1
Sandstone,29.778766453586105,,Fault,0.088807479,1.807220771625011,4666.0,0
Sandstone,,417.4177806075708,Dome,0.4069349746356621,1.475036306219285,,0
